bh_id,country,swl_m,swl_date,comment_water_level,data_owner,contact_person,email,file_name,latitude,longitude
A1N0001,South Africa,34.7,1981-09-08,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0001_WaterLevels.csv,-25.54972222,25.9275
A1N0001,South Africa,34.81,1981-10-13,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0001_WaterLevels.csv,-25.54972222,25.9275
A1N0001,South Africa,34.93,1981-11-10,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0001_WaterLevels.csv,-25.54972222,25.9275
A1N0001,South Africa,34.99,1981-12-15,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0001_WaterLevels.csv,-25.54972222,25.9275
A1N0001,South Africa,35.13,1982-01-19,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0001_WaterLevels.csv,-25.54972222,25.9275
A1N0001,South Africa,35.23,1982-02-17,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0001_WaterLevels.csv,-25.54972222,25.9275
A1N0001,South Africa,35.23,1982-03-16,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0001_WaterLevels.csv,-25.54972222,25.9275
A1N0001,South Africa,35.23,1982-05-18,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0001_WaterLevels.csv,-25.54972222,25.9275
A1N0001,South Africa,35.32,1982-06-22,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0001_WaterLevels.csv,-25.54972222,25.9275
A1N0001,South Africa,35.39,1982-07-21,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0001_WaterLevels.csv,-25.54972222,25.9275
A1N0001,South Africa,35.25,1982-08-17,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0001_WaterLevels.csv,-25.54972222,25.9275
A1N0001,South Africa,35.43,1982-09-21,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0001_WaterLevels.csv,-25.54972222,25.9275
A1N0001,South Africa,35.39,1982-10-12,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0001_WaterLevels.csv,-25.54972222,25.9275
A1N0001,South Africa,35.24,1982-11-09,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0001_WaterLevels.csv,-25.54972222,25.9275
A1N0001,South Africa,35.39,1982-12-14,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0001_WaterLevels.csv,-25.54972222,25.9275
A1N0001,South Africa,35.4,1983-01-11,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0001_WaterLevels.csv,-25.54972222,25.9275
A1N0001,South Africa,35.29,1983-02-09,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0001_WaterLevels.csv,-25.54972222,25.9275
A1N0001,South Africa,35.39,1983-03-10,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0001_WaterLevels.csv,-25.54972222,25.9275
A1N0001,South Africa,35.29,1983-04-11,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0001_WaterLevels.csv,-25.54972222,25.9275
A1N0001,South Africa,35.43,1983-05-15,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0001_WaterLevels.csv,-25.54972222,25.9275
A1N0001,South Africa,35.51,1983-06-15,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0001_WaterLevels.csv,-25.54972222,25.9275
A1N0001,South Africa,35.61,1983-07-14,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0001_WaterLevels.csv,-25.54972222,25.9275
A1N0001,South Africa,35.73,1983-08-15,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0001_WaterLevels.csv,-25.54972222,25.9275
A1N0001,South Africa,35.9,1983-09-15,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0001_WaterLevels.csv,-25.54972222,25.9275
A1N0001,South Africa,36.08,1983-10-25,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0001_WaterLevels.csv,-25.54972222,25.9275
A1N0001,South Africa,36.17,1983-11-16,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0001_WaterLevels.csv,-25.54972222,25.9275
A1N0001,South Africa,36.37,1983-12-13,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0001_WaterLevels.csv,-25.54972222,25.9275
A1N0001,South Africa,36.57,1984-01-17,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0001_WaterLevels.csv,-25.54972222,25.9275
A1N0001,South Africa,36.37,1984-02-14,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0001_WaterLevels.csv,-25.54972222,25.9275
A1N0001,South Africa,36.53,1984-03-13,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0001_WaterLevels.csv,-25.54972222,25.9275
A1N0001,South Africa,36.62,1984-04-12,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0001_WaterLevels.csv,-25.54972222,25.9275
A1N0001,South Africa,36.71,1984-05-15,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0001_WaterLevels.csv,-25.54972222,25.9275
A1N0001,South Africa,36.72,1984-06-15,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0001_WaterLevels.csv,-25.54972222,25.9275
A1N0001,South Africa,36.94,1984-07-17,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0001_WaterLevels.csv,-25.54972222,25.9275
