FID,bh_id_sadc,bh_id,bh_type,country,longitude,latitude,geod_datum,elev_m_dem,elevation,bh_depth,compl_date,swl_m,swl_date,yield_l_s,yieldtype,ec_ms_m,tds_mg_l,f_mg_l,no3_mg_l,lith,reliabilit,bh_status,hgm_litho,hgm_aqtype,hgm_produc,dataowner,contact_person,email,file_name,province,wgs84
gip_BHdata_botswana.fid-1ee0d787_16779633175_450e,542436,BH2269,unknown,Botswana,25.67778,-25.2075,WGS84,1210,-9999,61.0,1969-11-11,37.5,1990-01-01,2.6,blow,-9999.0,236.0,2.0,-9999.0,unknown,unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,-9999,-9999
gip_BHdata_botswana.fid-1ee0d787_16779633175_4534,541964,BH1429,unknown,Botswana,25.73,-25.19417,WGS84,1161,-9999,153.6,1962-06-20,120.4,1994-05-25,-9999.0,blow,39.1,277.0,0.2,0.2,unknown,unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,-9999,-9999
gip_BHdata_botswana.fid-1ee0d787_16779633175_4536,541762,BH1041,unknown,Botswana,25.71778,-25.20222,WGS84,1165,-9999,152.4,1959-01-07,35.7,1986-03-13,0.0,blow,123.0,700.0,1.0,0.4,unknown,unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,-9999,-9999
gip_BHdata_botswana.fid-1ee0d787_16779633175_4562,542611,BH2621,unknown,Botswana,25.87472,-24.87083,WGS84,1033,-9999,39.6,1974-04-22,-9999.0,1990-01-01,1.8,blow,107.1,690.0,0.2,47.8,unknown,unknown,unknown,Dolomite and limestone,Karst,"Karst aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,-9999,-9999
gip_BHdata_botswana.fid-1ee0d787_16779633175_458d,542943,BH3325,unknown,Botswana,25.52528,-25.335,WGS84,1275,-9999,70.6,1978-03-20,47.0,1987-01-26,-9999.0,blow,286.6,2144.0,0.3,61.4,unknown,unknown,unknown,"Volcanic rocks, extrusive",Low potential,Generally low potential,SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,-9999,-9999
gip_BHdata_botswana.fid-1ee0d787_16779633175_459a,541911,BH134,unknown,Botswana,25.65944,-24.90556,WGS84,1182,-9999,97.2,1939-09-02,91.7,1973-05-07,3.0,blow,80.0,492.0,4.0,-9999.0,unknown,unknown,unknown,"Volcanic rocks, extrusive",Low potential,Generally low potential,SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,-9999,-9999
gip_BHdata_botswana.fid-1ee0d787_16779633175_45bf,543376,BH4163,unknown,Botswana,25.88194,-24.86667,WGS84,1023,1018,100.0,1980-10-07,3.1,1980-12-03,4.2,blow,106.0,484.0,0.3,1.8,unknown,unknown,unknown,Dolomite and limestone,Karst,"Karst aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,-9999,-9999
gip_BHdata_botswana.fid-1ee0d787_16779633175_45c6,542431,BH2262,unknown,Botswana,25.73222,-25.17417,WGS84,1185,-9999,102.1,1969-09-26,91.4,1994-05-25,15.1,blow,11.0,88.0,0.2,-9999.0,unknown,unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,-9999,-9999
gip_BHdata_botswana.fid-1ee0d787_16779633175_45c7,542506,BH2393,unknown,Botswana,25.75139,-25.03278,WGS84,1111,-9999,55.8,1971-05-26,39.3,1990-01-01,4.5,blow,-9999.0,40.0,1.0,-9999.0,unknown,unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Low potential,Generally low potential,SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,-9999,-9999
gip_BHdata_botswana.fid-1ee0d787_16779633175_45ca,543844,BH4975,unknown,Botswana,25.87,-24.83167,WGS84,1022,1020,96.0,1985-03-06,-9999.0,,1.4,unknown,288.2,-9999.0,0.1,13.8,lephala,unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,-9999,-9999
gip_BHdata_botswana.fid-1ee0d787_16779633175_45e2,543583,BH4509,unknown,Botswana,25.53889,-25.42472,WGS84,1301,-9999,72.0,1984-02-20,66.0,2008-12-02,15.0,blow,81.0,595.0,0.1,35.0,unknown,unknown,unknown,"Granite, syenite,  gabbro, gneiss and migmatites",Low potential,Generally low potential,SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,-9999,-9999
gip_BHdata_botswana.fid-1ee0d787_16779633175_462b,544650,BH629,unknown,Botswana,25.67639,-25.21167,WGS84,1203,-9999,61.6,1955-07-21,53.4,1990-01-01,-9999.0,blow,75.0,180.0,1.0,-9999.0,unknown,unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,-9999,-9999
gip_BHdata_botswana.fid-1ee0d787_16779633175_4638,544685,BH6329,unknown,Botswana,25.69667,-25.13833,WGS84,1175,-9999,75.0,1989-06-09,49.0,1989-07-26,1.0,blow,29.9,174.0,0.1,0.4,unknown,unknown,unknown,Dolomite and limestone,Karst,"Karst aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,-9999,-9999
gip_BHdata_botswana.fid-1ee0d787_16779633175_464a,544347,BH5781,unknown,Botswana,25.6,-24.76667,WGS84,1128,-9999,132.0,1987-12-13,44.0,2008-02-13,1.5,blow,25.0,27.0,0.1,1.3,unknown,unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,-9999,-9999
gip_BHdata_botswana.fid-1ee0d787_16779633175_4654,543889,BH5023,unknown,Botswana,25.6825,-25.24861,WGS84,1277,-9999,126.0,1985-11-13,66.0,1986-02-03,3.0,blow,37.1,190.0,0.5,0.9,unknown,unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,-9999,-9999
gip_BHdata_botswana.fid-1ee0d787_16779633175_4674,543494,BH4371,unknown,Botswana,25.88583,-24.88222,WGS84,1026,1023,96.0,1983-08-14,3.6,1999-02-01,4.2,blow,75.8,506.0,0.1,25.7,unknown,unknown,unknown,Dolomite and limestone,Karst,"Karst aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,-9999,-9999
gip_BHdata_botswana.fid-1ee0d787_16779633175_467b,543481,BH4349,unknown,Botswana,25.88472,-24.88639,WGS84,1026,1022,120.0,1983-08-09,112.0,2008-03-31,24.0,blow,1018.0,679.0,0.2,56.5,unknown,unknown,unknown,Dolomite and limestone,Karst,"Karst aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,-9999,-9999
gip_BHdata_botswana.fid-1ee0d787_16779633175_469c,544688,BH6332,unknown,Botswana,25.71028,-25.14722,WGS84,1188,-9999,82.0,1989-06-15,43.0,1989-08-03,2.0,blow,64.6,366.0,0.3,11.7,unknown,unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,-9999,-9999
gip_BHdata_botswana.fid-1ee0d787_16779633175_46ac,541953,BH1414,unknown,Botswana,25.72694,-25.19167,WGS84,1155,-9999,152.4,1962-07-26,45.7,1990-01-01,-9999.0,blow,78.0,386.0,1.0,0.4,unknown,unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,-9999,-9999
gip_BHdata_botswana.fid-1ee0d787_16779633175_46bc,543382,BH4169,unknown,Botswana,25.81944,-24.98333,WGS84,1052,-9999,100.0,1980-10-21,-9999.0,,1.4,unknown,71.6,-9999.0,0.3,33.0,ramotswa dolomite,unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,-9999,-9999
gip_BHdata_botswana.fid-1ee0d787_16779633175_46c0,544351,BH5785,unknown,Botswana,25.58333,-24.78333,WGS84,1202,-9999,156.0,1988-03-18,32.0,2008-02-13,10.0,blow,37.0,237.0,0.3,1.2,unknown,unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,-9999,-9999
gip_BHdata_botswana.fid-1ee0d787_16779633175_4703,543553,BH4459,unknown,Botswana,25.69139,-25.15222,WGS84,1187,-9999,102.0,1983-10-06,36.0,1990-01-01,1.0,blow,47.5,304.0,-9999.0,-9999.0,unknown,unknown,unknown,Dolomite and limestone,Karst,"Karst aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,-9999,-9999
gip_BHdata_botswana.fid-1ee0d787_16779633175_471c,543518,BH4405,unknown,Botswana,25.75139,-25.03806,WGS84,1090,-9999,150.0,1983-09-12,110.0,1999-08-19,16.0,blow,39.6,158.0,0.3,0.3,unknown,unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Low potential,Generally low potential,SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,-9999,-9999
gip_BHdata_botswana.fid-1ee0d787_16779633175_471e,547345,Z6037,unknown,Botswana,25.70861,-25.09639,WGS84,1117,-9999,60.0,1988-09-02,-9999.0,1989-03-02,-9999.0,blow,65.7,362.0,0.1,1.0,unknown,unknown,unknown,"Volcanic rocks, extrusive",Low potential,Generally low potential,SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,-9999,-9999
gip_BHdata_botswana.fid-1ee0d787_16779633175_471f,544350,BH5784,unknown,Botswana,25.68944,-24.77778,WGS84,1094,-9999,274.0,1988-03-10,-9999.0,1988-03-14,-9999.0,blow,22.5,182.0,-9999.0,0.2,unknown,unknown,unknown,"Granite, syenite,  gabbro, gneiss and migmatites",Low potential,Generally low potential,SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,-9999,-9999
gip_BHdata_botswana.fid-1ee0d787_16779633175_4726,541983,BH1463,unknown,Botswana,25.73,-25.17083,WGS84,1182,-9999,138.7,1962-11-01,109.7,1990-01-01,-9999.0,blow,33.0,296.0,2.0,-9999.0,unknown,unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,-9999,-9999
gip_BHdata_botswana.fid-1ee0d787_16779633175_475e,541919,BH1352,unknown,Botswana,25.72889,-25.1725,WGS84,1175,-9999,101.5,1961-09-20,64.0,1972-05-10,15.1,blow,15.0,72.0,1.0,-9999.0,unknown,unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,-9999,-9999
gip_BHdata_botswana.fid-1ee0d787_16779633175_4778,544784,BH65,unknown,Botswana,25.6775,-25.21333,WGS84,1200,-9999,42.4,1937-05-05,26.9,1990-01-01,264.6,blow,-9999.0,172.0,1.0,-9999.0,unknown,unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,-9999,-9999
gip_BHdata_botswana.fid-1ee0d787_16779633175_4787,546654,Z153,unknown,Botswana,25.68194,-25.22083,WGS84,1190,-9999,66.2,1958-10-25,22.9,1990-01-01,26.0,blow,-9999.0,1004.0,1.0,-9999.0,unknown,unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,-9999,-9999
gip_BHdata_botswana.fid-1ee0d787_16779633175_47a1,543534,BH4423,unknown,Botswana,25.88083,-24.90083,WGS84,1030,-9999,120.0,1984-05-02,24.0,2008-03-31,13.9,blow,430.0,270.0,0.2,4.3,unknown,unknown,unknown,Dolomite and limestone,Karst,"Karst aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,-9999,-9999
gip_BHdata_botswana.fid-1ee0d787_16779633175_47d1,547239,Z5421,unknown,Botswana,25.82444,-24.76972,WGS84,1017,-9999,108.0,1986-01-27,47.0,2005-03-16,1.2,blow,148.0,976.0,0.3,3.2,unknown,unknown,unknown,"Volcanic rocks, extrusive",Low potential,Generally low potential,SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,-9999,-9999
gip_BHdata_botswana.fid-1ee0d787_16779633175_47d6,543552,BH4458,unknown,Botswana,25.715,-25.15889,WGS84,1179,-9999,120.0,1983-09-28,50.0,1990-01-01,3.0,blow,86.9,556.0,0.1,2.7,unknown,unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,-9999,-9999
gip_BHdata_botswana.fid-1ee0d787_16779633175_47e9,544660,BH63,unknown,Botswana,25.87528,-24.88528,WGS84,1042,1027,32.9,1937-04-24,29.6,1990-01-01,190.5,blow,67.5,436.0,3.0,48.8,unknown,unknown,unknown,Dolomite and limestone,Karst,"Karst aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,-9999,-9999
gip_BHdata_botswana.fid-1ee0d787_16779633175_47ed,543446,BH428,unknown,Botswana,25.55389,-25.34111,WGS84,1290,-9999,37.5,1952-09-23,29.0,1997-04-12,0.8,blow,153.3,916.0,0.1,-9999.0,unknown,unknown,unknown,"Volcanic rocks, extrusive",Low potential,Generally low potential,SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,-9999,-9999
gip_BHdata_botswana.fid-1ee0d787_16779633175_47f2,544120,BH5386,unknown,Botswana,25.60028,-25.15944,WGS84,1183,-9999,96.0,1989-11-22,19.0,1998-10-02,2.0,blow,106.0,632.0,0.1,3.4,unknown,unknown,unknown,"Granite, syenite,  gabbro, gneiss and migmatites",Low potential,Generally low potential,SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,-9999,-9999
gip_BHdata_botswana.fid-1ee0d787_16779633175_4801,546153,BH9302,unknown,Botswana,25.58722,-25.11861,WGS84,1172,-9999,102.0,2000-03-31,90.0,2000-05-29,2.0,blow,64.5,354.0,0.2,-9999.0,unknown,unknown,unknown,"Granite, syenite,  gabbro, gneiss and migmatites",Low potential,Generally low potential,SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,-9999,-9999
gip_BHdata_botswana.fid-1ee0d787_16779633175_4805,544539,BH61,unknown,Botswana,25.6775,-25.21333,WGS84,1200,-9999,41.2,1937-04-07,29.0,1990-01-01,-9999.0,blow,44.0,160.0,1.0,0.9,unknown,unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,-9999,-9999
gip_BHdata_botswana.fid-1ee0d787_16779633175_4819,541966,BH1432,unknown,Botswana,25.725,-25.15083,WGS84,1206,-9999,40.8,1962-05-30,-9999.0,1990-01-01,-9999.0,blow,-9999.0,372.0,2.0,-9999.0,unknown,unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,-9999,-9999
gip_BHdata_botswana.fid-1ee0d787_16779633175_4825,543381,BH4168,unknown,Botswana,25.85806,-24.87806,WGS84,1047,1042,100.0,1980-10-12,32.0,1999-02-02,41.7,blow,112.7,701.0,0.1,114.9,unknown,unknown,unknown,Dolomite and limestone,Karst,"Karst aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,-9999,-9999
gip_BHdata_botswana.fid-1ee0d787_16779633175_482c,541814,BH1112,unknown,Botswana,25.72028,-25.19778,WGS84,1156,-9999,106.7,1959-05-01,22.6,1980-03-26,6.1,blow,23.5,116.0,0.3,0.9,unknown,unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,-9999,-9999
gip_BHdata_botswana.fid-1ee0d787_16779633175_4842,547357,Z6064,unknown,Botswana,25.70667,-25.13222,WGS84,1155,-9999,150.0,1988-11-09,1.0,1989-03-06,0.3,blow,90.1,512.0,0.4,7.5,unknown,unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,-9999,-9999
gip_BHdata_botswana.fid-1ee0d787_16779633175_484d,541806,BH1092,unknown,Botswana,25.74333,-25.04361,WGS84,1106,-9999,61.0,1959-04-18,30.5,2003-10-08,6.8,blow,86.2,379.0,0.1,34.0,unknown,unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Low potential,Generally low potential,SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,-9999,-9999
gip_BHdata_botswana.fid-1ee0d787_16779633175_4874,542911,BH3246,unknown,Botswana,25.44944,-25.29417,WGS84,1260,-9999,79.0,1976-11-26,48.8,2002-09-10,6.8,blow,32.0,182.0,0.1,2.6,unknown,unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,-9999,-9999
gip_BHdata_botswana.fid-1ee0d787_16779633175_4888,542263,BH2023,unknown,Botswana,25.87556,-24.87944,WGS84,1038,-9999,36.0,1967-02-17,19.8,1990-01-01,6.0,blow,-9999.0,1456.0,1.0,-9999.0,unknown,unknown,unknown,Dolomite and limestone,Karst,"Karst aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,-9999,-9999
gip_BHdata_botswana.fid-1ee0d787_16779633175_488e,544121,BH5387,unknown,Botswana,25.60389,-25.16667,WGS84,1196,-9999,184.5,1989-11-29,18.0,1989-11-29,1.3,blow,95.5,611.0,2.6,-9999.0,unknown,unknown,unknown,"Granite, syenite,  gabbro, gneiss and migmatites",Low potential,Generally low potential,SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,-9999,-9999
gip_BHdata_botswana.fid-1ee0d787_16779633175_4895,541905,BH1326,unknown,Botswana,25.715,-25.20333,WGS84,1160,-9999,142.0,1961-03-18,57.9,1984-09-17,-9999.0,blow,138.8,752.0,0.2,0.4,unknown,unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,-9999,-9999
gip_BHdata_botswana.fid-1ee0d787_16779633175_489c,543782,BH4885,unknown,Botswana,25.87056,-24.91611,WGS84,1041,1027,150.0,1985-01-18,30.0,1985-07-30,6.0,blow,113.6,650.0,0.8,63.2,unknown,unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,-9999,-9999
gip_BHdata_botswana.fid-1ee0d787_16779633175_48ab,542435,BH2268,unknown,Botswana,25.6775,-25.20972,WGS84,1203,-9999,61.0,1969-10-09,54.3,1990-01-01,7.6,blow,47.0,220.0,1.0,108.4,unknown,unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,-9999,-9999
gip_BHdata_botswana.fid-1ee0d787_16779633175_48b6,543731,BH4798,unknown,Botswana,25.74194,-25.0525,WGS84,1098,-9999,108.0,1985-03-20,42.0,1993-03-23,-9999.0,blow,43.5,263.0,0.5,3.7,unknown,unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Low potential,Generally low potential,SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,-9999,-9999
gip_BHdata_botswana.fid-1ee0d787_16779633175_48cd,543350,BH4129,unknown,Botswana,25.70417,-25.10889,WGS84,1128,-9999,50.0,1980-09-26,28.0,1984-08-24,-9999.0,blow,64.9,364.0,0.3,2.1,unknown,unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,-9999,-9999
gip_BHdata_botswana.fid-1ee0d787_16779633175_48f1,543374,BH4161,unknown,Botswana,25.87583,-24.89694,WGS84,1030,-9999,100.0,1980-09-24,10.0,,6.9,unknown,73.7,-9999.0,0.1,0.1,ramotswa dolomite,unknown,unknown,Dolomite and limestone,Karst,"Karst aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,-9999,-9999
gip_BHdata_botswana.fid-1ee0d787_16779633175_490e,542887,BH319,unknown,Botswana,25.78167,-25.05611,WGS84,1102,-9999,92.0,1986-02-21,-9999.0,1986-02-19,-9999.0,blow,82.1,196.0,0.7,14.4,unknown,unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,-9999,-9999
gip_BHdata_botswana.fid-1ee0d787_16779633175_4926,543517,BH4403,unknown,Botswana,25.72833,-25.03,WGS84,1188,-9999,160.0,1983-09-06,45.0,1983-09-23,2.8,blow,66.9,430.0,-9999.0,1.8,unknown,unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Low potential,Generally low potential,SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,-9999,-9999
gip_BHdata_botswana.fid-1ee0d787_16779633175_492d,541676,BH1010,unknown,Botswana,25.71778,-25.20222,WGS84,1165,-9999,152.4,1958-10-13,20.7,1988-03-29,26.5,blow,201.0,1112.0,0.4,0.4,unknown,unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,-9999,-9999
gip_BHdata_botswana.fid-1ee0d787_16779633175_4951,541810,BH1099,unknown,Botswana,25.74222,-25.04611,WGS84,1103,-9999,52.5,1959-05-04,32.0,1993-11-09,4.6,blow,61.0,280.0,0.1,0.6,unknown,unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Low potential,Generally low potential,SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,-9999,-9999
gip_BHdata_botswana.fid-1ee0d787_16779633175_4956,542417,BH2243,unknown,Botswana,25.72417,-25.20389,WGS84,1188,-9999,62.5,1969-08-29,59.7,1990-01-01,17.0,blow,-9999.0,116.0,1.0,-9999.0,unknown,unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,-9999,-9999
gip_BHdata_botswana.fid-1ee0d787_16779633175_496d,542439,BH2271,unknown,Botswana,25.72083,-25.20444,WGS84,1178,-9999,67.1,1969-11-08,61.6,1990-01-01,37.8,blow,19.0,128.0,0.6,-9999.0,unknown,unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,-9999,-9999
